UTC Time,Elapsed Time (s),Angle (degrees),Current,Confidence
2025-04-17T20:03:40.239406+00:00,42.654,109.7,1.5,0.0
2025-04-17T20:03:40.351185+00:00,42.766,72.5,1.5,19.2
2025-04-17T20:03:40.475633+00:00,42.891,35.3,1.5,30.2
2025-04-17T20:03:40.616724+00:00,43.032,13.2,1.5,28.2
2025-04-17T20:03:40.741251+00:00,43.156,16.8,1.5,33.7
2025-04-17T20:03:40.881584+00:00,43.297,42.9,1.5,27.8
2025-04-17T20:03:41.007422+00:00,43.422,78.6,1.5,30.2
2025-04-17T20:03:41.116186+00:00,43.531,110.3,1.5,5.6
2025-04-17T20:03:41.241652+00:00,43.657,132.6,1.5,0.0
2025-04-17T20:03:41.382626+00:00,43.798,156.0,1.5,28.2
2025-04-17T20:03:41.506730+00:00,43.922,147.1,1.5,23.8
2025-04-17T20:03:41.615836+00:00,44.031,131.0,1.5,7.5
2025-04-17T20:03:41.741138+00:00,44.156,98.0,1.5,15.3
2025-04-17T20:03:41.849875+00:00,44.265,71.0,1.5,11.4
2025-04-17T20:03:41.974405+00:00,44.389,36.4,1.5,21.4
2025-04-17T20:03:42.101770+00:00,44.517,20.7,1.5,28.3
2025-04-17T20:03:42.210585+00:00,44.626,22.7,1.5,29.3
2025-04-17T20:03:42.335943+00:00,44.751,39.8,1.5,21.8
2025-04-17T20:03:42.444285+00:00,44.859,71.8,1.5,17.6
2025-04-17T20:03:42.568788+00:00,44.984,97.0,1.5,0.0
2025-04-17T20:03:42.679304+00:00,45.094,127.4,1.5,9.5
2025-04-17T20:03:42.804856+00:00,45.220,147.2,1.5,0.0
2025-04-17T20:03:42.914588+00:00,45.330,151.7,1.5,35.7
2025-04-17T20:03:43.039128+00:00,45.454,132.4,1.5,26.1
2025-04-17T20:03:43.149570+00:00,45.565,112.9,1.5,17.7
2025-04-17T20:03:43.275143+00:00,45.690,79.9,1.5,27.4
2025-04-17T20:03:43.416816+00:00,45.832,43.7,1.5,29.7
2025-04-17T20:03:43.541766+00:00,45.957,18.2,1.5,33.9
2025-04-17T20:03:43.681909+00:00,46.097,20.1,1.5,33.3
2025-04-17T20:03:43.807973+00:00,46.223,45.2,1.5,35.6
2025-04-17T20:03:43.916747+00:00,46.332,69.1,1.5,27.6
2025-04-17T20:03:44.040815+00:00,46.456,101.3,1.5,26.4
2025-04-17T20:03:44.183501+00:00,46.598,132.7,1.5,7.8
2025-04-17T20:03:44.306709+00:00,46.722,150.5,1.5,36.1
2025-04-17T20:03:44.414864+00:00,46.830,146.4,1.5,31.1
2025-04-17T20:03:44.537735+00:00,46.953,130.2,1.5,0.0
2025-04-17T20:03:44.647842+00:00,47.063,103.6,1.5,25.3
2025-04-17T20:03:44.771528+00:00,47.186,80.5,1.5,0.0
2025-04-17T20:03:44.881884+00:00,47.297,44.8,1.5,29.6
